Date,Ticker,Episode_ID,Rebound_Date,Prior_Close,Prior_Prior_Close,Prior_High,Daily_Range,Close_Location,Open,High,Low,Close,SMA50,Prior_Distance_SMA50,Prior_Return_10D,Session,Entry_Date,Entry_Open,Future_Return_1D,Future_Return_3D,Future_Return_5D,Exit_Date_1D,Exit_Date_3D,Exit_Date_5D
2019-05-22,CAT,CAT:2019-05-21,2019-05-21,124.9499969482422,122.43000030517578,125.06999969482422,1.9200057983398295,0.020833747253235137,124.25,125.44000244140624,123.5199966430664,123.55999755859376,134.8597998046875,-0.07470628931036638,-0.06523529094151637,348,2019-05-23,122.0999984741211,0.0013104313194833,-0.004176921724848,-0.0021294196517583,2019-05-23,2019-05-28,2019-05-30
2019-10-07,CAT,CAT:2019-10-04,2019-10-04,121.04000091552734,120.04000091552734,121.1500015258789,1.9499969482422017,0.2564106576939611,120.8499984741211,121.6999969482422,119.75,120.25,123.17299926757812,-0.019334585877079924,-0.055555575398965606,443,2019-10-08,118.79000091552734,-0.0069029353355029,0.032831058976523,0.0807307340127447,2019-10-08,2019-10-10,2019-10-14
2020-01-29,CAT,CAT:2020-01-28,2020-01-28,136.74000549316406,135.72999572753906,137.60000610351562,2.089996337890625,0.05263196320362123,137.58999633789062,137.75999450683594,135.6699981689453,135.77999877929688,144.82399993896485,-0.05681717206808645,-0.06865550557285616,521,2020-01-30,134.75999450683594,0.0045265704602015,-0.0370287209689806,0.0198872665762417,2020-01-30,2020-02-03,2020-02-05
2020-03-03,CAT,CAT:2020-03-02,2020-03-02,127.5999984741211,124.23999786376952,127.87999725341795,5.779998779296875,0.1038059863040435,127.0,129.55999755859375,123.77999877929688,124.37999725341795,139.840400390625,-0.09048921019605849,-0.07529535912336549,544,2020-03-04,126.06999969482422,0.0105497091637518,-0.0369635602759992,-0.1553105566625819,2020-03-04,2020-03-06,2020-03-10
2021-07-22,CAT,CAT:2021-07-21,2021-07-21,210.72999572753903,207.9600067138672,210.9600067138672,2.8400115966796875,0.21831262122358944,211.0,211.3800048828125,208.5399932861328,209.16000366210935,224.61960083007813,-0.06434708553724866,-0.018445231118519367,894,2021-07-23,209.5,0.0001431922639469,0.0019092787421688,0.0146061935971062,2021-07-23,2021-07-27,2021-07-29
2021-10-04,CAT,CAT:2021-10-01,2021-10-01,194.3300018310547,191.97000122070312,195.8699951171875,3.5,0.20571463448661526,194.7400054931641,195.91000366210935,192.41000366210935,193.1300048828125,206.37020080566407,-0.05983699331505965,-0.027133908230014048,945,2021-10-05,192.7599945068359,-0.0013487990985946,0.0155115458516887,0.0006744391290585,2021-10-05,2021-10-07,2021-10-11
2021-10-08,CAT,CAT:2021-10-07,2021-10-07,195.75,191.86000061035156,196.38999938964844,1.8399963378905966,0.22826032872801735,195.8000030517578,196.5800018310547,194.7400054931641,195.16000366210935,204.97700103759766,-0.0466333903461984,-0.0044247540371922245,949,2021-10-11,196.33999633789065,-0.0175715443240862,-0.0376896915274939,0.0136498318455611,2021-10-11,2021-10-13,2021-10-15
2022-05-18,CAT,CAT:2022-05-17,2022-05-17,213.08999633789065,207.19000244140625,213.77000427246097,10.379989624023438,0.04046229179008433,213.83999633789065,217.8999938964844,207.52000427246097,207.94000244140625,217.06820098876952,-0.01851326835525935,-0.002481035443363311,1102,2022-05-19,205.86000061035156,0.0043718735733799,-0.0083066487360206,0.0167589475275107,2022-05-19,2022-05-23,2022-05-25
2022-06-28,CAT,CAT:2022-06-27,2022-06-27,187.58999633789065,185.4900054931641,190.0800018310547,5.670013427734347,0.0017653865819855306,189.97000122070312,193.1000061035156,187.42999267578125,187.44000244140625,210.37620025634766,-0.11172081450960969,-0.128218223240956,1129,2022-06-29,187.32000732421875,-0.0204997407993545,-0.0482063510837714,-0.0801303073816629,2022-06-29,2022-07-01,2022-07-06
2022-09-15,CAT,CAT:2022-09-14,2022-09-14,184.6499938964844,184.30999755859375,185.13999938964844,4.8600006103515625,0.16666928305678674,184.6699981689453,186.5399932861328,181.67999267578125,182.4900054931641,185.9536004638672,-0.005921972580802848,-0.012249965309803712,1184,2022-09-16,180.0,-0.0029444376627604,-0.0111666361490885,-0.0524999830457899,2022-09-16,2022-09-20,2022-09-22
2023-03-22,CAT,CAT:2023-03-21,2023-03-21,224.9199981689453,220.30999755859375,226.0,6.729995727539091,0.013372421251674897,225.1699981689453,226.58999633789065,219.86000061035156,219.9499969482422,244.43759857177736,-0.08185050673797767,-0.08621110454750225,1313,2023-03-23,220.5099945068359,-0.0048523517848825,-0.011382679104634,0.0112920300902137,2023-03-23,2023-03-27,2023-03-29
2023-04-18,CAT,CAT:2023-04-17,2023-04-17,225.2400054931641,223.67999267578125,226.9199981689453,3.44000244140625,0.3313949362147584,225.55999755859375,227.5,224.05999755859375,225.1999969482422,232.4919985961914,-0.03306897605182901,-0.015731475713760434,1331,2023-04-19,224.8000030517578,-0.0006673005037233,-0.0201512398478654,-0.027446610699221,2023-04-19,2023-04-21,2023-04-25
2023-05-01,CAT,CAT:2023-04-28,2023-04-28,218.8000030517578,214.3300018310547,220.55999755859375,5.4300079345703125,0.13628073882780598,219.33999633789065,221.9600067138672,216.52999877929688,217.27000427246097,227.37619903564453,-0.0401875232392257,-0.021816835585723893,1340,2023-05-02,217.11000061035156,-0.0090277127187007,-0.0309980917904256,-0.0106858611657528,2023-05-02,2023-05-04,2023-05-08
2023-05-08,CAT,CAT:2023-05-05,2023-05-05,215.08999633789065,210.3800048828125,215.67999267578125,4.4799957275390625,0.25892622981529356,216.44000244140625,218.11000061035156,213.6300048828125,214.7899932861328,224.78699890136718,-0.04495535682914009,-0.023516628837773834,1345,2023-05-09,213.7400054931641,-0.0011696453334656,-0.0173575681600037,-0.0114625813795518,2023-05-09,2023-05-11,2023-05-15
2024-08-07,CAT,CAT:2024-08-06,2024-08-06,326.44000244140625,316.79998779296875,332.1700134277344,10.72998046875,0.12581342434584755,333.510009765625,335.17999267578125,324.45001220703125,325.79998779296875,334.02619873046876,-0.0240612267898902,-0.05151526947321028,1659,2024-08-08,330.0,0.0186666777639679,0.0182727235736268,0.0229999889026988,2024-08-08,2024-08-12,2024-08-14
2025-02-07,CAT,CAT:2025-02-06,2025-02-06,365.4500122070313,358.8500061035156,367.5400085449219,6.95001220703125,0.18705266578260984,369.25,369.5299987792969,362.5799865722656,363.8800048828125,379.46160278320315,-0.03862795201850089,-0.10076275173341565,1785,2025-02-10,365.3299865722656,-0.0057755602581643,-0.0363780103353625,-0.0328743319450214,2025-02-10,2025-02-12,2025-02-14
2025-02-14,CAT,CAT:2025-02-13,2025-02-13,353.70001220703125,352.0400085449219,357.5899963378906,6.08001708984375,0.08552928775786779,356.6000061035156,358.8800048828125,352.79998779296875,353.32000732421875,374.6358038330078,-0.0583558244784802,-0.0567496883989177,1790,2025-02-18,355.4700012207031,-0.0041353734932766,-0.0177792986820701,-0.0465580435371063,2025-02-18,2025-02-20,2025-02-24
2025-03-03,CAT,CAT:2025-02-28,2025-02-28,343.95001220703125,340.0,344.8999938964844,18.1199951171875,0.11092772115144942,347.6300048828125,348.1499938964844,330.0299987792969,332.0400085449219,365.2464025878906,-0.06071808248163324,-0.02756573272124463,1800,2025-03-04,327.3900146484375,-0.001954899721437,0.0416017425938084,0.0544304224604295,2025-03-04,2025-03-06,2025-03-10
2018-10-19,COP,COP:2018-10-18,2018-10-18,72.58999633789062,72.4800033569336,73.18000030517578,1.6399993896484375,0.1402413494729203,72.66999816894531,73.9000015258789,72.26000213623047,72.48999786376953,73.8881999206543,-0.017373014185410374,-0.07268781975136052,202,2018-10-22,72.61000061035156,-0.0077124026151559,-0.0953036511606745,-0.0568791794339853,2018-10-22,2018-10-24,2018-10-26
2018-10-29,COP,COP:2018-10-26,2018-10-26,68.4800033569336,68.0199966430664,69.06999969482422,3.4899978637695312,0.32378164615764654,69.18000030517578,69.70999908447266,66.22000122070312,67.3499984741211,73.66119995117188,-0.07094864934390765,-0.0724637456513072,208,2018-10-30,67.18000030517578,0.0348317405070084,0.035724940681401,0.0275379348871269,2018-10-30,2018-11-01,2018-11-05
2018-12-28,COP,COP:2018-12-27,2018-12-27,62.22999954223633,61.5,62.2400016784668,1.7199974060058594,0.30232408563564706,62.75,62.869998931884766,61.150001525878906,61.66999816894531,66.089400100708,-0.061840448710441254,-0.046575720195827786,249,2018-12-31,62.130001068115234,0.0035409206860412,0.0008047519105258,0.0215676827547259,2018-12-31,2019-01-03,2019-01-07
2019-03-12,COP,COP:2019-03-11,2019-03-11,65.87000274658203,65.43000030517578,66.33999633789062,1.2699966430664062,0.37795039078222525,66.16999816894531,66.41999816894531,65.1500015258789,65.62999725341797,67.02960014343262,-0.016301842243054088,-0.04880862459809343,298,2019-03-13,66.08999633789062,0.0190649448637976,0.0226963244532671,0.0190649448637976,2019-03-13,2019-03-15,2019-03-19
2019-04-11,COP,COP:2019-04-10,2019-04-10,66.97000122070312,65.69999694824219,67.18000030517578,1.8799972534179688,0.3457459976056652,66.63999938964844,67.5999984741211,65.72000122070312,66.37000274658203,67.78020004272462,-0.011755035895079424,-0.013841884710878438,320,2019-04-12,67.55999755859375,-0.002812238290076,-0.0254588703797893,-0.024570694089726,2019-04-12,2019-04-16,2019-04-18
2019-05-01,COP,COP:2019-04-30,2019-04-30,63.119998931884766,62.650001525878906,63.970001220703125,1.8600006103515625,0.0,63.72999954223633,64.52999877929688,62.66999816894531,62.66999816894531,66.88779975891113,-0.05825061448434987,-0.04853779897130828,333,2019-05-02,62.20000076293945,-0.0146302224477513,-0.0051446895642947,-0.0123794284295646,2019-05-02,2019-05-06,2019-05-08
2019-06-11,COP,COP:2019-06-10,2019-06-10,59.2599983215332,58.959999084472656,59.689998626708984,1.2099990844726562,0.05785103123009893,59.689998626708984,59.869998931884766,58.65999984741211,58.72999954223633,62.79179985046387,-0.05864788261056164,-0.01035408709957708,361,2019-06-12,58.16999816894531,0.0065325954972799,0.0111741713312605,0.0285371104411618,2019-06-12,2019-06-14,2019-06-18
2019-08-09,COP,COP:2019-08-08,2019-08-08,55.06999969482422,53.31999969482422,55.09000015258789,1.4900016784667969,0.020133386244063543,54.959999084472656,55.470001220703125,53.97999954223633,54.0099983215332,59.21419990539551,-0.07153575544440616,-0.06724256705861642,403,2019-08-12,53.790000915527344,-0.0124558834772053,-0.0373675795132818,-0.0431306870298735,2019-08-12,2019-08-14,2019-08-16
2019-08-27,COP,COP:2019-08-26,2019-08-26,51.369998931884766,50.41999816894531,51.709999084472656,1.3299980163574219,0.3458644891309648,51.72999954223633,51.849998474121094,50.52000045776367,50.97999954223633,57.62039985656738,-0.11095344350031533,-0.03294427777086384,415,2019-08-28,51.40999984741211,0.0105038108759014,0.0149776397597565,0.036763263864191,2019-08-28,2019-08-30,2019-09-04
2020-02-06,COP,COP:2020-02-05,2020-02-05,58.779998779296875,56.4900016784668,58.95000076293945,1.1399993896484375,0.42105245546171244,59.06999969482422,59.06999969482422,57.93000030517578,58.40999984741211,62.67379997253418,-0.06257377927941488,-0.06713219576123619,527,2020-02-07,57.810001373291016,0.0031136533627369,0.0155682008268807,0.0174709963248649,2020-02-07,2020-02-11,2020-02-13
2020-03-03,COP,COP:2020-03-02,2020-03-02,49.22999954223633,48.41999816894531,49.380001068115234,4.040000915527344,0.16584109334486555,49.529998779296875,51.4900016784668,47.45000076293945,48.119998931884766,60.62759979248047,-0.19201303020029747,-0.1601842299683326,544,2020-03-04,48.75,0.0139487242087339,-0.0701538085937499,-0.2845127986027644,2020-03-04,2020-03-06,2020-03-10
2020-07-01,COP,COP:2020-06-30,2020-06-30,42.02000045776367,41.29999923706055,42.34000015258789,2.1500015258789062,0.02790759567786235,42.349998474121094,42.83000183105469,40.68000030517578,40.7400016784668,42.42519996643066,-0.006013110790995424,-0.06849922657457952,628,2020-07-02,41.81999969482422,-0.00095650205211,-0.0282161720178544,-0.0829746830708988,2020-07-02,2020-07-07,2020-07-09
2020-07-06,COP,COP:2020-07-02,2020-07-02,41.779998779296875,40.7400016784668,42.5099983215332,1.5099983215332031,0.17880844893226253,42.630001068115234,42.869998931884766,41.36000061035156,41.630001068115234,42.670199966430665,-0.018354773191809115,-0.06006753515893559,630,2020-07-07,41.150001525878906,-0.0123937331061757,-0.0680438140445004,-0.0362090309408553,2020-07-07,2020-07-09,2020-07-13
2020-07-13,COP,COP:2020-07-10,2020-07-10,39.689998626708984,38.349998474121094,39.81999969482422,1.5099983215332031,0.4370864775147346,40.130001068115234,40.5099983215332,39.0,39.65999984741211,42.73719993591308,-0.0723601479073307,-0.056348137641455964,635,2020-07-14,39.439998626708984,0.047413864393891,0.0545132251709288,-0.0027889655041672,2020-07-14,2020-07-16,2020-07-20
2020-10-06,COP,COP:2020-10-05,2020-10-05,34.279998779296875,33.06999969482422,34.310001373291016,1.9600028991699219,0.09183675455378812,34.880001068115234,35.08000183105469,33.119998931884766,33.29999923706055,36.553799896240236,-0.06551230935565988,-0.00232834195673981,695,2020-10-07,33.470001220703125,0.0256946692257544,0.0495966473519369,0.0421272720641534,2020-10-07,2020-10-09,2020-10-13
2020-11-03,COP,COP:2020-11-02,2020-11-02,30.229999542236328,28.6200008392334,30.549999237060547,1.600000381469723,0.10625002235173447,30.719999313354492,30.739999771118164,29.13999938964844,29.309999465942383,33.846400108337406,-0.11186454228546228,-0.07553520376374123,715,2020-11-04,29.59000015258789,0.0266981751978672,-0.0135180674710233,0.2007434469779643,2020-11-04,2020-11-06,2020-11-10
2021-12-03,COP,COP:2021-12-02,2021-12-02,71.26000213623047,69.19999694824219,71.6500015258789,2.7600021362304688,0.33695637150699775,72.16999816894531,72.94000244140625,70.18000030517578,71.11000061035156,72.66119964599609,-0.01728233598701301,-0.009865208731835051,988,2021-12-06,72.5,0.0042758283943964,0.0222069049703663,0.0136551429485451,2021-12-06,2021-12-08,2021-12-10
2022-04-29,COP,COP:2022-04-28,2022-04-28,97.5500030517578,93.05999755859376,98.45999908447266,3.8899993896484375,0.15424127718829925,97.75,98.80999755859376,94.91999816894533,95.5199966430664,97.99360076904297,-0.0034467946160002816,-0.02673850359589358,1089,2022-05-02,94.2699966430664,0.0175029339623962,0.1017291217649629,0.1423571260870189,2022-05-02,2022-05-04,2022-05-06
2022-06-29,COP,COP:2022-06-28,2022-06-28,95.22000122070312,92.2300033569336,97.06999969482422,6.169998168945327,0.02917347789206066,96.88999938964844,97.4499969482422,91.27999877929688,91.45999908447266,103.90859985351562,-0.08573117198117075,-0.14799571044536874,1130,2022-06-30,88.55999755859375,0.0141147248696904,-0.0442637565154824,-0.0249548232316793,2022-06-30,2022-07-05,2022-07-07
2022-12-14,COP,COP:2022-12-13,2022-12-13,113.41000366210938,111.77999877929688,115.58999633789062,3.6100006103515625,0.2299173658516006,114.75,115.6500015258789,112.04000091552734,112.87000274658205,123.43420043945312,-0.08162006670604038,-0.0872434312908702,1247,2022-12-15,111.63999938964844,0.0081512331340423,-0.010748808265879,0.0415621588589749,2022-12-15,2022-12-19,2022-12-21
2023-02-08,COP,COP:2023-02-07,2023-02-07,112.0199966430664,107.48999786376952,112.1500015258789,3.160003662109375,0.3006340116082552,112.2300033569336,113.0,109.83999633789062,110.79000091552734,116.84480026245117,-0.04391409346520225,-0.0571500804229772,1284,2023-02-09,110.61000061035156,-0.0061477289704683,0.0153692879383555,0.0094024130710475,2023-02-09,2023-02-13,2023-02-15
2023-02-28,COP,COP:2023-02-27,2023-02-27,105.86000061035156,105.25,106.18000030517578,4.0,0.010000228881832385,106.66000366210938,107.30999755859376,103.30999755859376,103.3499984741211,114.38240036010743,-0.07604597078296327,-0.07995825780855892,1297,2023-03-01,103.7300033569336,0.0242938066279159,0.0473343861353172,0.0377903985547618,2023-03-01,2023-03-03,2023-03-07
2023-03-17,COP,COP:2023-03-16,2023-03-16,96.4000015258789,95.23999786376952,96.5,3.4499969482422017,0.25797106577207224,96.3499984741211,96.9499969482422,93.5,94.38999938964844,111.55880020141602,-0.13880743229736558,-0.1101264663853797,1310,2023-03-20,94.83999633789062,0.0139182557485124,0.037220651043837,0.0062210458674325,2023-03-20,2023-03-22,2023-03-24
2023-03-22,COP,COP:2023-03-21,2023-03-21,99.70999908447266,96.16000366210938,100.08999633789062,2.7999954223632812,0.028572129231260575,100.0,101.08999633789062,98.29000091552734,98.37000274658205,110.39640029907227,-0.09989691961149283,-0.07375756924162691,1313,2023-03-23,98.51000213623048,-0.0212161600036803,-0.0104557786718193,0.0125875326046052,2023-03-23,2023-03-27,2023-03-29
2023-05-16,COP,COP:2023-05-15,2023-05-15,100.29000091552734,99.43000030517578,100.4499969482422,3.1399993896484375,0.20700689561333574,99.87000274658205,100.55999755859376,97.41999816894533,98.06999969482422,101.73900024414063,-0.016463852497750175,-0.021847243640286007,1351,2023-05-17,99.54000091552734,0.0117540502128206,0.0307413856786133,0.048724115225164,2023-05-17,2023-05-19,2023-05-23
2023-11-01,COP,COP:2023-10-31,2023-10-31,118.8000030517578,118.13999938964844,118.98999786376952,3.279998779296889,0.05487816224565641,119.4800033569336,119.7699966430664,116.48999786376952,116.66999816894533,120.4897998046875,-0.013939286067618406,-0.05308461725900904,1468,2023-11-02,117.87000274658205,0.0352082277066436,0.0050903407155344,-0.0290150650602153,2023-11-02,2023-11-06,2023-11-08
2024-02-16,COP,COP:2024-02-15,2024-02-15,111.0,110.12000274658205,111.6999969482422,1.400001525878892,0.12142713118729721,111.4800033569336,111.8000030517578,110.4000015258789,110.56999969482422,112.68579986572266,-0.01540928692376875,-0.0034117190051042856,1541,2024-02-20,110.5500030517578,-0.0091361565657994,0.0151062697679298,0.0169153782502564,2024-02-20,2024-02-22,2024-02-26
2024-05-20,COP,COP:2024-05-17,2024-05-17,121.70999908447266,119.83000183105467,121.98999786376952,1.6200027465820455,0.24691410352412158,121.75,122.11000061035156,120.48999786376952,120.88999938964844,125.65080017089844,-0.030145116405800088,-0.004254309565405401,1605,2024-05-21,120.69000244140624,-0.0023199832101487,-0.0251885065376747,-0.0143342722838496,2024-05-21,2024-05-23,2024-05-28
2024-06-12,COP,COP:2024-06-11,2024-06-11,113.62999725341795,113.3000030517578,113.6500015258789,3.410003662109361,0.18475196663652937,114.5,114.97000122070312,111.55999755859376,112.19000244140624,123.15880065917969,-0.08013058757612945,-0.04480499219968814,1621,2024-06-13,112.0,-0.0099107197352817,-0.0219642775399344,-0.0059821265084403,2024-06-13,2024-06-17,2024-06-20
2024-06-18,COP,COP:2024-06-17,2024-06-17,109.54000091552734,109.38999938964844,109.9000015258789,2.1899948120117188,0.18264953126142455,110.06999969482422,111.1999969482422,109.01000213623048,109.41000366210938,121.35700057983398,-0.10078379331554099,-0.0380258340793328,1625,2024-06-20,109.5999984741211,0.0157847023815613,0.0508211658063062,0.0365876112414118,2024-06-20,2024-06-24,2024-06-26
2024-08-01,COP,COP:2024-07-31,2024-07-31,111.1999969482422,109.91000366210938,112.4000015258789,4.7600021362304545,0.09873970793536546,112.4499969482422,112.68000030517578,107.91999816894533,108.38999938964844,113.27840042114258,-0.02050943609055511,-0.0420400138338638,1655,2024-08-02,107.72000122070312,-0.0181025302222326,-0.0178239709170769,0.0051057873758877,2024-08-02,2024-08-06,2024-08-08
2024-12-02,COP,COP:2024-11-29,2024-11-29,108.33999633789062,107.38999938964844,108.5199966430664,3.1999969482421733,0.18749970197649274,108.33999633789062,108.73999786376952,105.54000091552734,106.13999938964844,108.74640014648438,-0.004420138344512381,-0.040559705148084824,1740,2024-12-03,107.02999877929688,-0.0091562715006647,-0.0241987888202388,-0.0361580413092191,2024-12-03,2024-12-05,2024-12-09
2025-01-30,COP,COP:2025-01-29,2025-01-29,101.55999755859376,101.37999725341795,101.9000015258789,1.3299942016601705,0.39097662412161843,102.0,102.2699966430664,100.94000244140624,101.45999908447266,103.1613998413086,-0.01770569343381523,-0.03165522293829004,1779,2025-01-31,101.33000183105467,-0.0246718637602335,-0.00740155912807,-0.0137175502272856,2025-01-31,2025-02-04,2025-02-06
2025-05-28,COP,COP:2025-05-27,2025-05-27,85.55000305175781,85.19000244140625,85.79000091552734,2.3300018310546875,0.12875657338947866,86.5199966430664,86.61000061035156,84.27999877929688,84.58000183105469,92.2902003479004,-0.07599218505587335,-0.0728296720038254,1860,2025-05-29,84.80000305175781,0.0094339079430811,0.022641487026521,0.0135612482912585,2025-05-29,2025-06-02,2025-06-04
2025-06-04,COP,COP:2025-06-03,2025-06-03,87.91000366210938,86.72000122070312,88.5999984741211,3.0699996948242188,0.048857951594344806,87.94999694824219,88.87000274658203,85.80000305175781,85.94999694824219,90.75520034790038,-0.034804532056675996,-0.0276518073082187,1865,2025-06-05,86.83999633789062,-0.0171579678328407,0.0138185701087267,0.0749654814689344,2025-06-05,2025-06-09,2025-06-11
2025-09-17,COP,COP:2025-09-16,2025-09-16,94.54000091552734,92.33000183105467,95.0999984741211,2.059997558593764,0.3300976267369833,94.0199966430664,95.1999969482422,93.13999938964844,93.81999969482422,94.6031997680664,-0.0010840665533078386,-0.044954005902356764,1937,2025-09-18,93.5999984741211,-0.0012819991361503,-0.0169871406390058,0.0216880214998949,2025-09-18,2025-09-22,2025-09-24
2025-10-21,COP,COP:2025-10-20,2025-10-20,87.05999755859375,86.4800033569336,87.25,1.44000244140625,0.11805938202009071,87.25,87.68000030517578,86.23999786376953,86.41000366210938,93.67339996337891,-0.07201134901368844,-0.08270999684567037,1961,2025-10-22,87.2699966430664,0.0016042972892,0.0087086302906469,-0.0055001231351279,2025-10-22,2025-10-24,2025-10-28
2018-03-21,COST,COST:2018-03-20,2018-03-20,187.3500061035156,184.1499938964844,187.5800018310547,1.8300018310546875,0.005469811808456529,186.8300018310547,187.88999938964844,186.05999755859375,186.07000732421875,189.1665997314453,-0.009855430975423962,-0.021466627317598963,54,2018-03-22,184.8999938964844,-0.012222793842282,0.0125473629032004,-0.0069767081055449,2018-03-22,2018-03-26,2018-03-28
2018-03-27,COST,COST:2018-03-26,2018-03-26,187.22000122070312,180.83999633789065,187.55999755859375,5.600006103515597,0.19464199105182595,187.44000244140625,187.66000366210935,182.05999755859375,183.1499938964844,188.78499969482422,-0.009201998135615508,-0.011353403136298845,58,2018-03-28,183.61000061035156,0.0,-0.0046838440580184,0.0104025034353258,2018-03-28,2018-04-02,2018-04-04
2018-11-26,COST,COST:2018-11-23,2018-11-23,220.05999755859375,218.57000732421875,221.17999267578125,4.580001831054631,0.1200879545568076,222.8500061035156,223.47999572753903,218.8999938964844,219.4499969482422,229.42539978027344,-0.04215127438776989,-0.07808965072458796,227,2018-11-27,219.3699951171875,0.016592968367,0.0530154767820445,0.057938674371021,2018-11-27,2018-11-29,2018-12-03
2018-12-19,COST,COST:2018-12-18,2018-12-18,202.9900054931641,202.22999572753903,204.6699981689453,7.1399993896484375,0.21708728070831163,203.5,207.0,199.86000061035156,201.41000366210935,226.0816000366211,-0.10392348252237837,-0.1253446919526784,243,2018-12-20,200.3300018310547,-0.0159736281085888,-0.051614816769236,0.0037438226583379,2018-12-20,2018-12-24,2018-12-27
2019-12-18,COST,COST:2019-12-17,2019-12-17,295.54998779296875,293.5,296.29998779296875,4.53997802734375,0.011010580374547947,295.989990234375,296.3599853515625,291.82000732421875,291.8699951171875,298.62059814453124,-0.010283974527082629,-0.00040594456425979697,494,2019-12-19,292.05999755859375,0.0056495032194654,0.0042799425133501,0.0125659571951413,2019-12-19,2019-12-23,2019-12-26
2019-12-23,COST,COST:2019-12-20,2019-12-20,294.8299865722656,293.7099914550781,295.0199890136719,2.279998779296875,0.12280654789789991,294.9100036621094,295.30999755859375,293.0299987792969,293.30999755859375,298.42479736328124,-0.012329917236833188,-0.00040693551380965864,497,2019-12-24,293.9100036621094,0.0010887935770524,0.0006804181108548,3.405724711735836e-05,2019-12-24,2019-12-27,2019-12-31
2020-06-26,COST,COST:2020-06-25,2020-06-25,300.5299987792969,298.0199890136719,301.1499938964844,6.16998291015625,0.09886337781558824,300.4100036621094,302.1199951171875,295.95001220703125,296.55999755859375,304.70719970703124,-0.015324674294131979,-0.000997200433330736,625,2020-06-29,297.44000244140625,0.0139523731254067,0.0245763767435207,0.047236376000691,2020-06-29,2020-07-01,2020-07-06
2020-12-18,COST,COST:2020-12-17,2020-12-17,370.2900085449219,369.44000244140625,370.9700012207031,5.429992675781193,0.1970550216377143,371.1000061035156,371.3599853515625,365.9299926757813,367.0,376.11140075683596,-0.015377836357814645,-0.010052076916863606,747,2020-12-21,365.0899963378906,-0.0003286727064316,-0.0087649119985515,0.0163521358585183,2020-12-21,2020-12-23,2020-12-28
2021-02-09,COST,COST:2021-02-08,2021-02-08,359.8299865722656,355.1700134277344,360.0400085449219,3.370025634765625,0.3738872940984705,360.0400085449219,361.6700134277344,358.29998779296875,359.55999755859375,367.64100036621096,-0.022744988205839256,-0.005664911801940398,781,2021-02-10,361.0,-0.0135180190659626,-0.0228531855955678,-0.0081994223132357,2021-02-10,2021-02-12,2021-02-17
2022-01-20,COST,COST:2022-01-19,2022-01-19,490.1600036621094,488.0700073242187,496.239990234375,18.040008544921875,0.05432430832212293,490.75,499.8800048828125,481.8399963378906,482.8200073242187,536.6321984863281,-0.08731369546733647,-0.13127621603003958,1020,2022-01-21,481.9200134277344,-0.0006433185332286,-0.0095451651214842,0.0012449692256399,2022-01-21,2022-01-25,2022-01-27
2022-01-27,COST,COST:2022-01-26,2022-01-26,483.4700012207031,477.3200073242187,493.8699951171875,15.480010986328125,0.1427642045622564,486.9200134277344,495.7900085449219,480.30999755859375,482.5199890136719,533.6393981933594,-0.09528079213154161,-0.07386553629512194,1025,2022-01-28,483.739990234375,0.017964201051883,0.0509984990403244,0.0786166743800718,2022-01-28,2022-02-01,2022-02-03
2022-09-27,COST,COST:2022-09-26,2022-09-26,480.2999877929687,466.3999938964844,484.1099853515625,12.970001220703068,0.22127947934239375,485.489990234375,488.3999938964844,475.4299926757813,478.2999877929687,527.0638031005859,-0.09003727196168287,-0.10976428972873575,1192,2022-09-28,481.5299987792969,0.0140386056585508,-0.0192303901918875,0.0095528962165947,2022-09-28,2022-09-30,2022-10-04
2022-10-12,COST,COST:2022-10-11,2022-10-11,472.0199890136719,466.30999755859375,477.25,13.440002441406307,0.005953651436646181,474.3200073242187,479.739990234375,466.2999877929687,466.3800048828125,515.1504034423829,-0.08645772422126952,-0.013129832614620751,1203,2022-10-13,458.19000244140625,0.0213884801954447,0.0130513781498164,0.028896287923847,2022-10-13,2022-10-17,2022-10-19
2022-10-14,COST,COST:2022-10-13,2022-10-13,467.989990234375,466.3800048828125,471.739990234375,19.600006103515625,0.04387678998774626,472.0299987792969,473.3900146484375,453.7900085449219,454.6499938964844,511.79740234375,-0.0887513144197194,-0.022944633387356195,1205,2022-10-17,461.6499938964844,0.0054587231984564,0.0211848779564585,0.0358063446287044,2022-10-17,2022-10-19,2022-10-21
2022-12-27,COST,COST:2022-12-23,2022-12-23,462.6499938964844,458.7099914550781,463.1799926757813,7.590026855468807,0.18313698685215576,464.3999938964844,464.7000122070313,457.1099853515625,458.5,493.9541979980469,-0.06322868136814452,-0.04217215763426907,1255,2022-12-28,457.5400085449219,-0.0099445255618562,-0.0022730439426036,-0.0021419132054588,2022-12-28,2022-12-30,2023-01-04
2023-03-09,COST,COST:2023-03-08,2023-03-08,486.0400085449219,485.1499938964844,486.8800048828125,11.3800048828125,0.07908554572271387,487.4800109863281,490.0,478.6199951171875,479.5199890136719,488.7545989990234,-0.004867131125100399,-0.022819127383443716,1304,2023-03-10,478.9800109863281,-0.016368107557863,0.0061380482984083,0.0172867313653579,2023-03-10,2023-03-14,2023-03-16
