Date,Ticker,Episode_ID,Rebound_Start,Rebound_End,Rebound_Length,Rebound_Low,Open,High,Low,Close,SMA50,Prior_Distance_SMA50,Prior_Return_10D,Session,Entry_Date,Entry_Open,Future_Return_1D,Future_Return_3D,Future_Return_5D,Exit_Date_1D,Exit_Date_3D,Exit_Date_5D
2023-05-15,AMT,AMT:2023-05-12:2023-05-12,2023-05-12,2023-05-12,1,195.63999938964844,200.77000427246097,202.3999938964844,194.3000030517578,195.4600067138672,200.30800018310546,-0.0007922559908397631,-0.020059719730706527,1350,2023-05-16,195.22999572753903,-0.021461878466943,-0.0215130719671974,-0.0090149799997545,2023-05-16,2023-05-18,2023-05-22
2023-07-20,AMT,AMT:2023-07-19:2023-07-19,2023-07-19,2023-07-19,1,188.6199951171875,182.82000732421875,184.86000061035156,179.2100067138672,184.6499938964844,190.8025988769531,-0.00975944622460112,-0.04663238541811787,1395,2023-07-21,184.9199981689453,-0.0001622257170339,0.0101124547680291,0.0449383389621367,2023-07-21,2023-07-25,2023-07-27
2023-09-21,AMT,AMT:2023-09-20:2023-09-20,2023-09-20,2023-09-20,1,177.0399932861328,176.75999450683594,176.75999450683594,169.14999389648438,169.32000732421875,183.1457992553711,-0.03407232253656778,-0.003370545830242766,1439,2023-09-22,169.0399932861328,-0.0167415208510764,-0.0362635463055612,-0.039753822934311,2023-09-22,2023-09-26,2023-09-28
2024-01-26,AMT,AMT:2024-01-25:2024-01-25,2024-01-25,2024-01-25,1,198.0,199.1999969482422,199.8300018310547,197.0800018310547,197.2899932861328,207.43959991455077,-0.03357783865777442,-0.041919866275849316,1526,2024-01-29,197.0800018310547,0.0103003793405536,-0.0072559768687041,-0.0181145082760812,2024-01-29,2024-01-31,2024-02-02
2024-01-30,AMT,AMT:2024-01-29:2024-01-29,2024-01-29,2024-01-29,1,195.7599945068359,198.5,199.0,195.36000061035156,195.55999755859375,207.5313998413086,-0.0406085030193879,-0.049276571772630895,1528,2024-01-31,196.8999938964844,-0.0063484003999367,-0.0172168587848238,-0.0265616855747015,2024-01-31,2024-02-02,2024-02-06
2024-03-20,AMT,AMT:2024-03-19:2024-03-19,2024-03-19,2024-03-19,1,194.6999969482422,195.4199981689453,196.72000122070312,193.80999755859375,194.6300048828125,197.98999877929688,-0.00901624263304257,-0.04279034838128848,1563,2024-03-21,195.86000061035156,-0.0098029110740431,-0.0015317218973905,0.007760667148597,2024-03-21,2024-03-25,2024-03-27
2024-04-10,AMT,AMT:2024-04-09:2024-04-09,2024-04-09,2024-04-09,1,188.83999633789065,187.19000244140625,187.4900054931641,180.5399932861328,181.9600067138672,194.66939910888672,-0.011293648197064354,-0.014062180580545536,1577,2024-04-11,182.0099945068359,-0.018515439914817,-0.0213724493547102,-0.0548870421178975,2024-04-11,2024-04-15,2024-04-17
2024-04-30,AMT,AMT:2024-04-29:2024-04-29,2024-04-29,2024-04-29,1,173.1999969482422,175.52999877929688,176.9199981689453,170.4600067138672,171.55999755859375,189.51419921875,-0.07815381024308454,-0.01757236531454076,1591,2024-05-01,173.27999877929688,0.0205447690655171,0.0488227537711523,0.0461680520334573,2024-05-01,2024-05-03,2024-05-07
2024-10-09,AMT,AMT:2024-10-08:2024-10-08,2024-10-08,2024-10-08,1,223.19000244140625,222.0,222.69000244140625,219.41000366210935,220.77999877929688,228.99600067138672,-0.020788390054399142,-0.05154988953558226,1703,2024-10-10,219.5800018310547,-0.0076510061051138,0.0096547732011524,0.0361599525238882,2024-10-10,2024-10-14,2024-10-16
2024-11-06,AMT,AMT:2024-11-04:2024-11-05,2024-11-04,2024-11-05,2,209.5,200.8000030517578,203.1499938964844,194.4199981689453,197.47000122070312,227.07940063476562,-0.06063255222694042,-0.034362866339943454,1723,2024-11-07,199.4600067138672,-0.0079715809844558,-0.0169457774443035,-0.021558221733775,2024-11-07,2024-11-11,2024-11-13
2024-11-14,AMT,AMT:2024-11-13:2024-11-13,2024-11-13,2024-11-13,1,195.02000427246097,194.91000366210935,196.80999755859375,193.5,194.77000427246097,223.28020080566407,-0.12897396452779952,-0.08581596604869335,1729,2024-11-15,195.0,0.0074358817858573,0.0315384302383814,0.04005126953125,2024-11-15,2024-11-19,2024-11-21
2024-12-12,AMT,AMT:2024-12-11:2024-12-11,2024-12-11,2024-12-11,1,198.0800018310547,199.55999755859375,200.58999633789065,197.3800048828125,197.8500061035156,211.3,-0.05845159245290521,-0.040432709913987286,1748,2024-12-13,197.17999267578125,-0.0001013744518427,-0.0198803038571508,-0.0901714141380061,2024-12-13,2024-12-17,2024-12-19
2025-01-10,AMT,AMT:2025-01-08:2025-01-08,2025-01-08,2025-01-08,1,174.77999877929688,173.55999755859375,176.52000427246094,172.50999450683594,173.4600067138672,196.86539978027344,-0.09427082843498558,-0.028148401691956204,1766,2025-01-13,174.66000366210938,0.0130539260935071,0.0324058373035363,0.0900606629893912,2025-01-13,2025-01-15,2025-01-17
2025-08-05,AMT,AMT:2025-08-01:2025-08-04,2025-08-01,2025-08-04,2,211.0,212.2599945068359,212.7899932861328,207.77999877929688,210.0500030517578,218.43000061035156,-0.024970448296496417,-0.05969096809033536,1907,2025-08-06,210.5,-0.0076009791140885,-0.018954895454461,-0.0279335148827196,2025-08-06,2025-08-08,2025-08-12
2025-08-08,AMT,AMT:2025-08-07:2025-08-07,2025-08-07,2025-08-07,1,208.0,210.3300018310547,210.88999938964844,205.80999755859375,206.5099945068359,218.17800018310547,-0.037962069584973945,-0.0918094208701088,1910,2025-08-11,205.92999267578125,0.0007284473394295,-0.0086437082630276,0.0009226555050938,2025-08-11,2025-08-13,2025-08-15
2025-08-18,AMT,AMT:2025-08-15:2025-08-15,2025-08-15,2025-08-15,1,203.19000244140625,206.6000061035156,207.02000427246097,202.66000366210935,203.1300048828125,217.00040008544923,-0.051284599412108944,-0.028194298982761712,1916,2025-08-19,203.5399932861328,0.0152795554335092,0.0304117256833376,0.0372408474063319,2025-08-19,2025-08-21,2025-08-25
2025-09-02,AMT,AMT:2025-08-29:2025-08-29,2025-08-29,2025-08-29,1,201.67999267578125,202.6000061035156,205.22000122070312,198.75,200.4900054931641,215.3320004272461,-0.05481381485991599,-0.011012949094925673,1926,2025-09-03,201.4900054931641,-0.0259566769752536,-0.015732781192727,-0.0341952414601636,2025-09-03,2025-09-05,2025-09-09
2025-09-08,AMT,AMT:2025-09-05:2025-09-05,2025-09-05,2025-09-05,1,196.27999877929688,194.3800048828125,195.47000122070312,189.0099945068359,193.63999938964844,213.33260009765624,-0.07244833434954778,-0.0544032262230294,1930,2025-09-09,193.92999267578125,0.003454924215124,0.0135100834060091,-0.007373757179334,2025-09-09,2025-09-11,2025-09-15
2025-10-02,AMT,AMT:2025-10-01:2025-10-01,2025-10-01,2025-10-01,1,192.11000061035156,190.9499969482422,193.2100067138672,188.8800048828125,191.1699981689453,202.9124005126953,-0.05092277803955547,-0.01977483963261928,1948,2025-10-03,191.0,-0.0041360905033132,-0.0210994700486747,-0.0297381815485929,2025-10-03,2025-10-07,2025-10-09
2025-10-13,AMT,AMT:2025-10-10:2025-10-10,2025-10-10,2025-10-10,1,184.0099945068359,184.36000061035156,186.07000732421875,182.5,183.1999969482422,198.39800018310547,-0.061796436091785756,-0.03906939532484299,1955,2025-10-14,183.80999755859375,0.0146890647086892,0.0416734876440416,0.0504325357466255,2025-10-14,2025-10-16,2025-10-20
2018-10-10,AMZN,AMZN:2018-10-09:2018-10-09,2018-10-09,2018-10-09,1,92.61599731445312,92.89450073242188,92.9280014038086,87.72049713134766,87.76249694824219,96.22354949951172,-0.028362198313430564,-0.05278673142607282,195,2018-10-11,86.19999694824219,-0.0026913530988353,0.0214327578598254,0.0624884607616331,2018-10-11,2018-10-15,2018-10-17
2018-11-23,AMZN,AMZN:2018-11-21:2018-11-21,2018-11-21,2018-11-21,1,75.75,75.8499984741211,76.80999755859375,75.09049987792969,75.10299682617188,88.42299987792968,-0.14704969925099476,-0.13600756694239846,226,2018-11-26,76.94999694824219,0.0275048854896742,0.0901559489945955,0.0982261533077071,2018-11-26,2018-11-28,2018-11-30
2018-12-19,AMZN,AMZN:2018-12-18:2018-12-18,2018-12-18,2018-12-18,1,76.15049743652344,77.15249633789062,79.22650146484375,74.15899658203125,74.75399780273438,83.0652294921875,-0.07024153278001566,-0.12462478491801099,243,2018-12-20,74.19999694824219,-0.0156132172376614,-0.0943665658942195,-0.0150673350647192,2018-12-20,2018-12-24,2018-12-27
2019-08-14,AMZN,AMZN:2019-08-13:2019-08-13,2019-08-13,2019-08-13,1,89.0,89.65049743652344,89.78250122070312,87.86100006103516,88.14800262451172,94.91711975097657,-0.038644319388639325,-0.03907755586107475,406,2019-08-15,89.09950256347656,-0.0032941015288844,0.0191527129028252,0.0233166216407143,2019-08-15,2019-08-19,2019-08-21
2019-09-20,AMZN,AMZN:2019-09-19:2019-09-19,2019-09-19,2019-09-19,1,90.8949966430664,91.08550262451172,91.53150177001952,89.0459976196289,89.70800018310547,92.49713989257812,-0.017572618346865743,-0.010441632970230263,432,2019-09-23,88.8499984741211,0.0046708038565494,-0.0048790343805339,-0.0290095603141644,2019-09-23,2019-09-25,2019-09-27
2019-11-15,AMZN,AMZN:2019-11-14:2019-11-14,2019-11-14,2019-11-14,1,87.47799682617188,88.00250244140625,88.08399963378906,86.64299774169922,86.97450256347656,88.58586975097656,-0.0107114062214142,-0.012416521156533467,472,2019-11-18,86.91500091552734,0.0081861826807874,0.0041591896435808,0.0042685634626662,2019-11-18,2019-11-20,2019-11-22
2020-09-16,AMZN,AMZN:2020-09-15:2020-09-15,2020-09-15,2020-09-15,1,155.4459991455078,158.99949645996094,159.36199951171875,153.70750427246094,153.90499877929688,159.33312805175783,-0.00909637605097835,-0.08543420091746579,681,2020-09-17,150.46249389648438,-0.0001728070291084,-0.0162099889358879,-0.0031203635438016,2020-09-17,2020-09-21,2020-09-23
2020-10-30,AMZN,AMZN:2020-10-29:2020-10-29,2020-10-29,2020-10-29,1,158.1999969482422,157.8874969482422,158.35000610351562,150.9499969482422,151.8074951171875,161.08219940185546,-0.004914442158940546,-0.03823095390091924,713,2020-11-02,153.08700561523438,-0.0187018263260874,0.0586006173805482,0.0815320087992177,2020-11-02,2020-11-04,2020-11-06
2021-06-07,AMZN,AMZN:2021-06-04:2021-06-04,2021-06-04,2021-06-04,1,159.9405059814453,159.8665008544922,160.39999389648438,158.61000061035156,159.90049743652344,163.64186920166014,-0.019445301637853518,-0.012766023823721828,862,2021-06-08,161.1304931640625,0.0128778368779549,0.0394214954609195,0.0500402089120979,2021-06-08,2021-06-10,2021-06-14
2022-01-18,AMZN,AMZN:2022-01-14:2022-01-14,2022-01-14,2022-01-14,1,159.80050659179688,159.10499572753906,159.7344970703125,157.6645050048828,158.91749572753906,171.60593994140626,-0.05681401323945723,-0.02746567465665506,1018,2022-01-19,158.76199340820312,-0.0155137724316087,-0.1015292620801554,-0.1182650870872245,2022-01-19,2022-01-21,2022-01-25
2022-03-03,AMZN,AMZN:2022-03-02:2022-03-02,2022-03-02,2022-03-02,1,148.75,153.531494140625,153.9290008544922,146.8560028076172,147.89849853515625,156.80035919189453,-0.032646227550425455,-0.028483664733951364,1049,2022-03-04,147.15899658203125,-0.0103153062168273,-0.0757310187706367,-0.002320562841215,2022-03-04,2022-03-08,2022-03-10
2022-04-26,AMZN,AMZN:2022-04-25:2022-04-25,2022-04-25,2022-04-25,1,142.30650329589844,144.8000030517578,144.8560028076172,138.92950439453125,139.39100646972656,153.9669204711914,-0.052973949490315086,-0.054295370919465014,1086,2022-04-27,140.19149780273438,-0.0144408925518008,-0.1134875957677693,-0.1136873217024269,2022-04-27,2022-04-29,2022-05-03
2022-04-29,AMZN,AMZN:2022-04-28:2022-04-28,2022-04-28,2022-04-28,1,140.3000030517578,129.8489990234375,130.76100158691406,121.625,124.28150177001952,152.71226058959962,-0.057319393630024695,-0.07036410823134465,1089,2022-05-02,122.4010009765625,0.0171485445926984,0.0288191788445102,-0.0623238521844323,2022-05-02,2022-05-04,2022-05-06
2022-05-05,AMZN,AMZN:2022-05-04:2022-05-04,2022-05-04,2022-05-04,1,119.18299865722656,123.0,123.4990005493164,115.07250213623048,116.40699768066406,150.48847076416016,-0.16635041684671148,-0.1822718709589074,1093,2022-05-06,114.8499984741211,-0.0006747879031613,-0.0521636690818334,-0.0689551794820899,2022-05-06,2022-05-10,2022-05-12
2022-05-11,AMZN,AMZN:2022-05-10:2022-05-10,2022-05-10,2022-05-10,1,107.1709976196289,108.10350036621094,110.15599822998048,104.42849731445312,105.37200164794922,147.04729080200195,-0.2642807411853969,-0.21903855982767195,1097,2022-05-12,102.75,0.0406860945578619,0.078447699256767,0.04245745062538,2022-05-12,2022-05-16,2022-05-18
2022-05-18,AMZN,AMZN:2022-05-17:2022-05-17,2022-05-17,2022-05-17,1,111.27649688720705,111.4394989013672,112.85299682617188,106.2490005493164,107.1125030517578,143.731640625,-0.20054912898872856,-0.07150705614677011,1102,2022-05-19,106.28050231933594,0.0097712929666473,0.0120106403277207,0.0046527744577002,2022-05-19,2022-05-23,2022-05-25
2022-09-15,AMZN,AMZN:2022-09-14:2022-09-14,2022-09-14,2022-09-14,1,126.33000183105467,127.37999725341795,130.3699951171875,125.5,126.27999877929688,129.131600189209,-0.0026580051750152434,-0.0013982186106974437,1184,2022-09-16,122.77999877929688,0.0061084867849539,-0.0048053131109014,-0.0445512402271295,2022-09-16,2022-09-20,2022-09-22
2022-11-29,AMZN,AMZN:2022-11-28:2022-11-28,2022-11-28,2022-11-28,1,93.43000030517578,94.04000091552734,94.41000366210938,91.44000244140624,92.41999816894533,106.54460021972656,-0.12351410998325063,-0.06786391412991244,1236,2022-11-30,92.47000122070312,0.0440142710186639,0.0179517250005527,-0.0456364352221756,2022-11-30,2022-12-02,2022-12-06
2022-12-22,AMZN,AMZN:2022-12-20:2022-12-21,2022-12-20,2022-12-21,2,84.33000183105469,85.5199966430664,85.68000030517578,82.25,83.79000091552734,97.46820007324219,-0.11504699045136102,-0.019104707878104588,1253,2022-12-23,83.25,0.0240240240240239,-0.0171771808429522,0.0090090090090089,2022-12-23,2022-12-28,2022-12-30
2023-09-26,AMZN,AMZN:2023-09-25:2023-09-25,2023-09-25,2023-09-25,1,128.77000427246094,130.1199951171875,130.38999938964844,125.27999877929688,125.9800033569336,135.0928010559082,-0.02938677416483515,-0.08266947118434853,1442,2023-09-27,125.76000213623048,0.0017493735445774,0.010814254033475,-0.0082697272412635,2023-09-27,2023-09-29,2023-10-03
2023-10-03,AMZN,AMZN:2023-09-29:2023-10-02,2023-09-29,2023-10-02,2,126.31999969482422,128.05999755859375,128.52000427246094,124.25,124.72000122070312,134.61900115966796,-0.03890550180088015,-0.07515351717932806,1447,2023-10-04,126.05999755859376,0.0074567861305037,0.0150722002433465,0.027129924124865,2023-10-04,2023-10-06,2023-10-10
2023-10-25,AMZN,AMZN:2023-10-23:2023-10-24,2023-10-23,2023-10-24,2,123.9800033569336,126.04000091552734,126.33999633789062,120.79000091552734,121.38999938964844,132.6154000854492,-0.0329544873322003,-0.007105330547594657,1463,2023-10-26,120.62999725341795,-0.0087871804918218,0.1001410075063806,0.1357042453726673,2023-10-26,2023-10-30,2023-11-01
2024-07-24,AMZN,AMZN:2024-07-23:2024-07-23,2024-07-23,2024-07-23,1,183.55999755859375,183.1999969482422,185.4499969482422,180.41000366210935,180.8300018310547,187.36400054931642,-0.00579740882606028,-0.06486401581880419,1649,2024-07-25,182.91000366210935,-0.0167295254350685,0.0015854424598258,0.0222513366351913,2024-07-25,2024-07-29,2024-07-31
2024-08-01,AMZN,AMZN:2024-07-31:2024-07-31,2024-07-31,2024-07-31,1,184.4600067138672,189.2899932861328,190.6000061035156,181.8699951171875,184.07000732421875,187.10020050048828,-0.000585839576645597,-0.005055057655864226,1655,2024-08-02,166.75,0.0068965151213455,-0.0289055911497376,-0.0056971331228916,2024-08-02,2024-08-06,2024-08-08
2024-09-06,AMZN,AMZN:2024-09-05:2024-09-05,2024-09-05,2024-09-05,1,175.0,177.24000549316406,178.3800048828125,171.16000366210938,171.38999938964844,181.3984002685547,-0.021737461680923942,-0.012325807635223174,1680,2024-09-09,174.52999877929688,0.0049847884218898,0.0572394749500742,0.0685269397669068,2024-09-09,2024-09-11,2024-09-13
2025-03-03,AMZN,AMZN:2025-02-28:2025-02-28,2025-02-28,2025-02-28,1,206.9900054931641,213.3500061035156,214.0099945068359,202.5500030517578,205.02000427246097,226.03900024414062,-0.06318348696338205,-0.07852583548776992,1800,2025-03-04,200.11000061035156,0.0184398702221351,0.00294836008241,-0.027834727436059,2025-03-04,2025-03-06,2025-03-10
2025-03-06,AMZN,AMZN:2025-03-05:2025-03-05,2025-03-05,2025-03-05,1,203.2599945068359,204.3999938964844,205.77000427246097,198.3000030517578,200.6999969482422,224.7970004272461,-0.07497842260251641,-0.08061599911233341,1803,2025-03-07,199.4900054931641,-0.0012030953258572,-0.0145371150203954,-0.0280716123580814,2025-03-07,2025-03-11,2025-03-13
2025-10-14,AMZN,AMZN:2025-10-13:2025-10-13,2025-10-13,2025-10-13,1,217.0399932861328,215.55999755859375,219.32000732421875,212.6000061035156,216.38999938964844,225.85179992675782,-0.025190769266460578,-0.0094521801414863,1956,2025-10-15,216.6199951171875,-0.0048471416149775,-0.0165266453316923,0.0249746273846172,2025-10-15,2025-10-17,2025-10-21
2025-11-20,AMZN,AMZN:2025-11-19:2025-11-19,2025-11-19,2025-11-19,1,218.52000427246097,227.0500030517578,227.41000366210935,216.7400054931641,217.13999938964844,227.9166000366211,-0.02402914609751916,-0.10995201775532726,1983,2025-11-21,216.3500061035156,0.0200600703279578,0.061566867065659,0.0779754778888974,2025-11-21,2025-11-25,2025-11-28
2018-10-24,AVGO,AVGO:2018-10-19:2018-10-23,2018-10-19,2018-10-23,3,21.881999969482425,22.63999938964844,22.641000747680664,21.784000396728516,21.871000289916992,23.02218002319336,-0.004102693360181986,-0.06395580999689232,205,2018-10-25,21.988000869750977,0.010733129511552,-0.0381117526866003,0.0164180483334337,2018-10-25,2018-10-29,2018-10-31
2018-10-26,AVGO,AVGO:2018-10-25:2018-10-25,2018-10-25,2018-10-25,1,21.915000915527344,21.55699920654297,21.733999252319336,20.920000076293945,21.315000534057617,23.062420043945313,-0.03598148182612182,-0.029095608415065866,207,2018-10-29,21.618999481201172,-0.0216938745513508,0.0337666620612917,0.0211850776676192,2018-10-29,2018-10-31,2018-11-02
2019-05-22,AVGO,AVGO:2019-05-21:2019-05-21,2019-05-21,2019-05-21,1,27.46500015258789,27.04800033569336,27.506000518798828,26.89699935913086,26.92200088500977,30.213219985961913,-0.0887348733593708,-0.10400595971186133,348,2019-05-23,26.45800018310547,-0.0169702699296953,-0.0381737176616531,-0.0300854003125231,2019-05-23,2019-05-28,2019-05-30
2019-05-31,AVGO,AVGO:2019-05-30:2019-05-30,2019-05-30,2019-05-30,1,25.41200065612793,25.304000854492188,25.573999404907227,25.100000381469727,25.163999557495117,29.851240005493164,-0.14259995038959572,-0.15688141326154048,354,2019-06-03,25.2549991607666,0.0024946202646602,0.0521481443887508,0.0883785557363843,2019-06-03,2019-06-05,2019-06-07
2020-02-27,AVGO,AVGO:2020-02-26:2020-02-26,2020-02-26,2020-02-26,1,28.399999618530273,28.030000686645508,28.5310001373291,27.354000091552734,27.395000457763672,31.202220039367674,-0.08621214276638722,-0.10707145241839378,541,2020-02-28,26.33300018310547,0.0352788873536549,0.0414688431383398,0.0406713681715209,2020-02-28,2020-03-03,2020-03-05
2020-03-05,AVGO,AVGO:2020-03-04:2020-03-04,2020-03-04,2020-03-04,1,27.47699928283691,27.72599983215332,28.30900001525879,27.2450008392334,27.40399932861328,30.74993999481201,-0.07441213819618464,-0.09579017848080096,546,2020-03-06,26.697999954223633,0.0092516196353318,-0.0152820076183924,-0.1805378568839832,2020-03-06,2020-03-10,2020-03-12
2020-03-16,AVGO,AVGO:2020-03-13:2020-03-13,2020-03-13,2020-03-13,1,20.11599922180176,20.81800079345703,21.8799991607666,18.02300071716309,18.757999420166016,29.630360069274904,-0.21665496610628365,-0.1408553432524513,553,2020-03-17,19.18199920654297,0.0400897215561228,0.0137107965363454,0.0086018622850876,2020-03-17,2020-03-19,2020-03-23
2020-03-18,AVGO,AVGO:2020-03-17:2020-03-17,2020-03-17,2020-03-17,1,18.14800071716309,18.56599998474121,18.74799919128418,15.56700038909912,16.78700065612793,29.109300079345704,-0.32141763299868487,-0.27252504034120717,555,2020-03-19,16.763999938964844,0.1599260179921549,0.1540801832802301,0.2977212622269876,2020-03-19,2020-03-23,2020-03-25
2021-03-08,AVGO,AVGO:2021-03-05:2021-03-05,2021-03-05,2021-03-05,1,43.29999923706055,44.68299865722656,44.79600143432617,41.92599868774414,42.125,45.81574005126953,-0.018007203804250138,-0.08127191148369806,799,2021-03-09,43.569000244140625,0.0181551185884123,0.0413137604024462,0.0805159494252518,2021-03-09,2021-03-11,2021-03-15
2021-04-30,AVGO,AVGO:2021-04-29:2021-04-29,2021-04-29,2021-04-29,1,45.90299987792969,45.97100067138672,46.073001861572266,45.38399887084961,45.619998931884766,46.82096000671387,-0.005249663888513334,-0.02856246630350745,837,2021-05-03,45.974998474121094,-0.0209026333235701,-0.0346274955256649,-0.0155954122403869,2021-05-03,2021-05-05,2021-05-07
2021-05-10,AVGO,AVGO:2021-05-06:2021-05-07,2021-05-06,2021-05-07,2,43.98400115966797,44.8380012512207,44.85300064086914,43.57699966430664,43.61000061035156,46.48024002075195,-0.027708745264481083,-0.02906913462764449,843,2021-05-11,42.5,0.035458822811351,0.0131765029009651,0.0351529289694394,2021-05-11,2021-05-13,2021-05-17
2021-05-12,AVGO,AVGO:2021-05-11:2021-05-11,2021-05-11,2021-05-11,1,42.30500030517578,42.92900085449219,43.08599853515625,41.91400146484375,42.237998962402344,46.264960021972655,-0.05118925388666995,-0.05635249161866773,845,2021-05-13,42.98899841308594,0.0016516542098237,0.0233780991698868,0.0275187260832696,2021-05-13,2021-05-17,2021-05-19
2021-10-04,AVGO,AVGO:2021-10-01:2021-10-01,2021-10-01,2021-10-01,1,47.75,48.49300003051758,48.65599822998047,47.27799987792969,47.595001220703125,48.9721598815918,-0.005135270168691752,-0.03685766640335708,945,2021-10-05,47.59400177001953,0.019918435340988,0.0377777966577437,0.0344581108681116,2021-10-05,2021-10-07,2021-10-11
2022-01-27,AVGO,AVGO:2022-01-26:2022-01-26,2022-01-26,2022-01-26,1,55.00699996948242,56.97200012207031,57.0260009765625,54.10300064086914,54.23099899291992,60.0356404876709,-0.07274255065214152,-0.10438067421253683,1025,2022-01-28,54.33599853515625,0.0308083007859669,0.090842184869041,0.0689966256328342,2022-01-28,2022-02-01,2022-02-03
2022-04-14,AVGO,AVGO:2022-04-12:2022-04-13,2022-04-12,2022-04-13,2,58.21699905395508,59.499000549316406,59.70600128173828,57.2859992980957,57.3849983215332,59.58726013183594,-0.00657907913291278,-0.061084781432097834,1079,2022-04-18,57.28499984741211,0.0238282566483845,0.0434144980072144,0.0246137706409683,2022-04-18,2022-04-20,2022-04-22
2022-04-29,AVGO,AVGO:2022-04-28:2022-04-28,2022-04-28,2022-04-28,1,55.797000885009766,57.262001037597656,57.827999114990234,55.34000015258789,55.43899917602539,59.3648600769043,-0.026181429877544682,-0.0229520466673675,1089,2022-05-02,55.7140007019043,0.0344796208390623,0.0834978707082345,0.0412104245019766,2022-05-02,2022-05-04,2022-05-06
2022-05-09,AVGO,AVGO:2022-05-06:2022-05-06,2022-05-06,2022-05-06,1,56.94300079345703,57.28799819946289,57.79999923706055,56.027000427246094,56.29199981689453,59.39394004821777,-0.024125543510158942,-0.011670523500342034,1095,2022-05-10,58.04899978637695,0.0015504169394666,-0.01536629906283,0.0037554222370914,2022-05-10,2022-05-12,2022-05-16
2022-06-16,AVGO,AVGO:2022-06-14:2022-06-15,2022-06-14,2022-06-15,2,51.45899963378906,51.19499969482422,51.44300079345703,49.22800064086914,49.71799850463867,56.8768798828125,-0.07773943932981531,-0.08177884518189138,1122,2022-06-17,49.5,0.0073737712821575,0.0022222345525568,0.0284646544793638,2022-06-17,2022-06-22,2022-06-24
2022-09-06,AVGO,AVGO:2022-09-02:2022-09-02,2022-09-02,2022-09-02,1,49.83000183105469,49.85300064086914,50.400001525878906,49.0369987487793,49.81999969482422,51.760080108642576,-0.03398604761166113,-0.08790546244658826,1177,2022-09-07,50.29100036621094,0.0044143111183658,0.0387544749172525,0.0014714623236165,2022-09-07,2022-09-09,2022-09-13
2022-09-29,AVGO,AVGO:2022-09-27:2022-09-28,2022-09-27,2022-09-28,2,45.6349983215332,46.09000015258789,46.137001037597656,44.487998962402344,45.01300048828125,51.761560134887695,-0.10193419518196156,-0.08769456729607616,1194,2022-09-30,44.90599822998047,-0.0112456525480557,0.0685877600422295,0.0677861010319713,2022-09-30,2022-10-04,2022-10-06
2022-10-20,AVGO,AVGO:2022-10-19:2022-10-19,2022-10-19,2022-10-19,1,43.0880012512207,43.51300048828125,44.21900177001953,42.81399917602539,43.029998779296875,49.17506011962891,-0.11909841154482415,-0.10210397709733798,1209,2022-10-21,43.20899963378906,0.0408248270942475,0.0647550362055906,0.0539471244762506,2022-10-21,2022-10-25,2022-10-27
2023-05-04,AVGO,AVGO:2023-05-03:2023-05-03,2023-05-03,2023-05-03,1,61.2400016784668,61.0,61.395999908447266,60.12900161743164,61.01599884033203,62.329759979248045,-0.01512613868414181,-0.03356975638303461,1343,2023-05-05,61.595001220703125,0.0230051106228121,0.0041561898486135,0.0190274705265947,2023-05-05,2023-05-09,2023-05-11
2023-10-03,AVGO,AVGO:2023-10-02:2023-10-02,2023-10-02,2023-10-02,1,82.3499984741211,82.69999694824219,83.57499694824219,80.89099884033203,81.48300170898438,85.99203994750977,-0.03099332381979003,-0.017705850040211413,1447,2023-10-04,82.03299713134766,0.0042421901542462,0.0303902567551341,0.0464204212912504,2023-10-04,2023-10-06,2023-10-10
2024-08-07,AVGO,AVGO:2024-08-06:2024-08-06,2024-08-06,2024-08-06,1,140.25,148.25,150.10000610351562,135.8300018310547,136.27000427246094,156.23193939208986,-0.07933754478262167,-0.12120660429666696,1659,2024-08-08,141.1999969482422,0.0321530357156172,0.0525495632387666,0.1167847439770737,2024-08-08,2024-08-12,2024-08-14
2025-02-27,AVGO,AVGO:2025-02-26:2025-02-26,2025-02-26,2025-02-26,1,206.0,217.27999877929688,219.25,197.3999938964844,197.8000030517578,227.57719940185547,-0.06290595530216903,-0.09402651240643334,1798,2025-02-28,195.7599945068359,0.018747437024561,-0.0422966847754368,-0.0833162955469137,2025-02-28,2025-03-04,2025-03-06
2025-03-03,AVGO,AVGO:2025-02-28:2025-02-28,2025-02-28,2025-02-28,1,193.1499938964844,204.0,204.05999755859375,184.52999877929688,187.3699951171875,225.8171990966797,-0.12172383388994568,-0.15424092411056245,1800,2025-03-04,189.22000122070312,-0.0091956742518701,-0.0516330420115861,-0.0252087741342802,2025-03-04,2025-03-06,2025-03-10
2025-03-06,AVGO,AVGO:2025-03-04:2025-03-05,2025-03-04,2025-03-05,2,180.47999572753903,181.0399932861328,186.8300018310547,177.61000061035156,179.4499969482422,223.3439990234375,-0.14519540530963948,-0.16241854846505166,1803,2025-03-07,187.72999572753903,0.0385128170823663,0.0125712494756391,0.0193363072786774,2025-03-07,2025-03-11,2025-03-13
2025-04-03,AVGO,AVGO:2025-04-01:2025-04-02,2025-04-01,2025-04-02,2,163.4199981689453,160.5399932861328,163.42999267578125,153.6999969482422,154.00999450683594,203.6819989013672,-0.1622529592791795,-0.12005936548032459,1823,2025-04-04,148.1699981689453,-0.0126881616119675,0.0530471803164194,0.1628535140784652,2025-04-04,2025-04-08,2025-04-10
